Date,Code,HX,HL,BX,BL,Mean_Prob,Std_Prob,Max_Prob,Min_Prob,Bull_Mean,Hybrid_Mean,Bull_Hybrid_Gap,Bull_Regime,Idx_Ret20,Idx_ATR_Ratio,Breakout_20,Turnover_Shock,Meta_Score,Target_Strict,Realized_Ret_3D
2026-03-11,003160,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.08644794202460693,0.04737345842751838,0.8502604166666446,0.6607914741689915,0.5850248120653265,0.0,-0.04062500000000002
2026-03-11,272210,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.08644794202460693,0.04737345842751838,0.8027173913043435,1.619492075430526,0.5770561802057971,0.0,-0.03
2026-03-12,092220,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.09709106057212025,0.04549981168636951,0.8959537572248581,1.100860201079806,0.5827885343887671,0.0,-0.03
2026-03-12,034730,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.09709106057212025,0.04549981168636951,0.7924528301886774,1.1807325362300474,0.5713549774958553,1.0,0.045
2026-03-13,042700,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.03571131965783558,0.045471841513518484,0.9105812220566292,0.7387042127840804,0.619097466695353,0.0,-0.03
2026-03-13,033240,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.03571131965783558,0.045471841513518484,0.864718614718596,0.5184996242803871,0.6149264911168466,0.0,-0.03
2026-03-16,010140,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.04680771603017164,0.04319761279450661,0.9141494435611792,1.3319250145766777,0.6118272825720985,0.0,-0.027303754266211566
2026-03-16,439260,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.04680771603017164,0.04319761279450661,0.8851412944393721,0.4918424845448047,0.6112001511571973,0.0,-0.03
2026-03-17,012450,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.0534112492506289,0.04158591781168931,0.8435045317220539,0.7596508011790403,0.6024671048419383,0.0,-0.03
2026-03-17,005090,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,0,0.0534112492506289,0.04158591781168931,0.8173652694610656,0.5843007048093434,0.6002007660660091,0.0,-0.03
2026-03-18,005090,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,1,0.07293377542206358,0.040303701778486266,0.7919161676646588,0.5500405180159066,0.5033778032115725,0.0,-0.03
2026-03-18,278470,0.3077139,0.3174442190669371,0.32288948,0.3394579696830501,0.32187639045016925,0.013296097972795148,0.3394579696830501,0.30771389603614807,0.33117372334879586,0.3125790575515426,0.018594665797253274,1,0.07293377542206358,0.040303701778486266,1.019718309859152,0.7830200465273657,0.49914145903263674,1.0,0.045
2026-03-18,003000,0.3077139,0.3174442190669371,0.32288948,0.3394579696830501,0.32187639045016925,0.013296097972795148,0.3394579696830501,0.30771389603614807,0.33117372334879586,0.3125790575515426,0.018594665797253274,1,0.07293377542206358,0.040303701778486266,1.0047999999998392,1.1979409351244914,0.49622661876507485,0.0,-0.03
2026-03-18,012510,0.3077139,0.3174442190669371,0.32288948,0.3394579696830501,0.32187639045016925,0.013296097972795148,0.3394579696830501,0.30771389603614807,0.33117372334879586,0.3125790575515426,0.018594665797253274,1,0.07293377542206358,0.040303701778486266,0.9941569282136812,1.011885125707256,0.49561301592589824,0.0,0.0016792611251048584
2026-03-18,114800,0.34061757,0.3174442190669371,0.30183893,0.3394579696830501,0.3248396726180808,0.018675860181095856,0.3406175673007965,0.3018389344215393,0.3206484520522947,0.3290308931838668,-0.008382441131572105,1,0.07293377542206358,0.040303701778486266,0.8294243070358052,0.8509494735988089,0.4953992768059753,0.0,0.0006226650062266526
2026-03-19,012510,0.3077139,0.3174442190669371,0.32288948,0.42857142857142855,0.34415475517226385,0.05662677740115164,0.42857142857142855,0.30771389603614807,0.3757304527929851,0.3125790575515426,0.06315139524144253,1,0.04652433897886521,0.04078186881554249,0.9941569282136812,0.732163071427657,0.5272462782872912,0.0,0.0008389261744965459
2026-03-19,105840,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,1,0.04652433897886521,0.04078186881554249,0.8687707641195724,0.5554223496893578,0.5269577946256572,1.0,0.045
2026-03-19,006800,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,1,0.04652433897886521,0.04078186881554249,0.8665939091570409,0.48351997407994446,0.5269352778058695,0.0,0.0
2026-03-19,352820,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,1,0.04652433897886521,0.04078186881554249,0.8742293464858178,1.1125350215961858,0.5258716131307015,0.0,-0.03
2026-03-19,00680K,0.34061757,0.3174442190669371,0.32288948,0.3394579696830501,0.33010230826633136,0.011695458234613937,0.3406175673007965,0.3174442190669371,0.33117372334879586,0.3290308931838668,0.002142830164929055,1,0.04652433897886521,0.04078186881554249,0.8488464932554167,0.3498467355918313,0.5253793431002519,1.0,0.045
